id,post_id,ticker_id,sentiment,analyzed_at
19004,90635,3367,0,2026-05-05 01:52:31.996677+00:00
19005,90636,3710,0,2026-05-05 01:52:31.996677+00:00
19006,90636,3367,0,2026-05-05 01:52:31.996677+00:00
19007,90637,5715,0,2026-05-05 01:52:31.996677+00:00
19008,90639,5715,0,2026-05-05 01:52:31.996677+00:00
19009,90640,5646,0,2026-05-05 01:52:31.996677+00:00
19010,90662,3710,0,2026-05-05 01:52:31.996677+00:00
19011,90665,3367,1,2026-05-05 01:52:31.996677+00:00
19012,90668,3710,0,2026-05-05 01:52:31.996677+00:00
19013,90668,3367,0,2026-05-05 01:52:31.996677+00:00
19014,90695,3367,0,2026-05-05 01:52:31.996677+00:00
19015,90696,5717,0,2026-05-05 01:52:31.996677+00:00
19016,90699,3710,0,2026-05-05 01:52:31.996677+00:00
19017,90699,3367,0,2026-05-05 01:52:31.996677+00:00
19018,90723,3367,0,2026-05-05 01:52:31.996677+00:00
19019,90723,3209,0,2026-05-05 01:52:31.996677+00:00
19020,90726,3710,0,2026-05-05 01:52:31.996677+00:00
19021,90727,3710,1,2026-05-05 01:52:31.996677+00:00
19022,90728,3710,-1,2026-05-05 01:52:31.996677+00:00
19023,90729,3710,1,2026-05-05 01:52:31.996677+00:00
19024,90729,3367,1,2026-05-05 01:52:31.996677+00:00
19025,90730,5717,0,2026-05-05 01:52:31.996677+00:00
19026,90731,3367,1,2026-05-05 01:52:31.996677+00:00
19027,90752,3367,1,2026-05-05 01:52:31.996677+00:00
19028,90753,3710,0,2026-05-05 01:52:31.996677+00:00
19029,90755,3367,0,2026-05-05 01:52:31.996677+00:00
19030,90761,3710,1,2026-05-05 01:52:31.996677+00:00
19031,90761,3367,1,2026-05-05 01:52:31.996677+00:00
19032,90782,3608,-1,2026-05-05 01:52:31.996677+00:00
19033,90784,3710,0,2026-05-05 01:52:31.996677+00:00
19034,90812,3710,0,2026-05-05 01:52:31.996677+00:00
19035,90813,3710,0,2026-05-05 01:52:31.996677+00:00
19036,90820,3710,-1,2026-05-05 01:52:31.996677+00:00
19037,90821,3710,0,2026-05-05 01:52:31.996677+00:00
19038,90851,3710,1,2026-05-05 01:52:31.996677+00:00
19039,90881,3710,0,2026-05-05 01:52:31.996677+00:00
19040,32798,5302,0,2026-05-05 04:45:00.005068+00:00
19041,32810,3425,0,2026-05-05 04:45:00.005068+00:00
19042,32838,3051,0,2026-05-05 04:45:00.005068+00:00
19043,32871,3554,0,2026-05-05 04:45:00.005068+00:00
19044,32916,3126,0,2026-05-05 04:45:00.005068+00:00
19045,32932,5601,0,2026-05-05 04:45:00.005068+00:00
19046,32949,5626,0,2026-05-05 04:45:00.005068+00:00
19047,32953,3019,0,2026-05-05 04:45:00.005068+00:00
19048,32957,5624,0,2026-05-05 04:45:00.005068+00:00
19049,32972,4394,0,2026-05-05 04:45:00.005068+00:00
19050,33038,3126,1,2026-05-05 04:45:00.005068+00:00
19051,33040,3758,1,2026-05-05 04:45:00.005068+00:00
19052,33060,3554,1,2026-05-05 04:45:00.005068+00:00
19053,33062,4116,0,2026-05-05 04:45:00.005068+00:00
19054,33063,4044,1,2026-05-05 04:45:00.005068+00:00
19055,33086,5612,0,2026-05-05 04:45:00.005068+00:00
19056,33102,3758,-1,2026-05-05 04:45:00.005068+00:00
19057,33143,3870,0,2026-05-05 04:45:00.005068+00:00
19058,33146,2962,0,2026-05-05 04:45:00.005068+00:00
19059,33161,3758,0,2026-05-05 04:45:00.005068+00:00
19060,33173,3051,0,2026-05-05 04:45:00.005068+00:00
19061,33184,4225,0,2026-05-05 04:45:00.005068+00:00
19062,33193,3126,0,2026-05-05 04:45:00.005068+00:00
19063,33222,3772,1,2026-05-05 04:45:00.005068+00:00
19064,33237,3758,1,2026-05-05 04:45:00.005068+00:00
19065,33242,3251,0,2026-05-05 04:45:00.005068+00:00
19066,33249,3126,0,2026-05-05 04:45:00.005068+00:00
19067,33264,5619,0,2026-05-05 04:45:00.005068+00:00
19068,33302,4679,0,2026-05-05 04:45:00.005068+00:00
19069,33386,2956,0,2026-05-05 04:45:00.005068+00:00
19070,33397,3963,0,2026-05-05 04:45:00.005068+00:00
19071,33414,4120,0,2026-05-05 04:45:00.005068+00:00
19072,33419,3416,0,2026-05-05 04:45:00.005068+00:00
19073,33471,5265,0,2026-05-05 04:45:00.005068+00:00
19074,33479,5612,0,2026-05-05 04:45:00.005068+00:00
19075,33490,5615,0,2026-05-05 04:45:00.005068+00:00
19076,33503,4394,0,2026-05-05 04:45:00.005068+00:00
19077,33522,5634,0,2026-05-05 04:45:00.005068+00:00
19078,33524,3581,0,2026-05-05 04:45:00.005068+00:00
19079,33536,5265,0,2026-05-05 04:45:00.005068+00:00
19080,33537,5612,0,2026-05-05 04:45:00.005068+00:00
19081,33539,5612,0,2026-05-05 04:45:00.005068+00:00
19082,33540,5350,0,2026-05-05 04:45:00.005068+00:00
19083,33546,3438,0,2026-05-05 04:45:00.005068+00:00
19084,33548,4530,0,2026-05-05 04:45:00.005068+00:00
19085,33554,3051,0,2026-05-05 04:45:00.005068+00:00
19086,33556,3051,0,2026-05-05 04:45:00.005068+00:00
19087,33561,13959,0,2026-05-05 04:45:00.005068+00:00
19088,33571,5265,0,2026-05-05 04:45:00.005068+00:00
19089,33590,5291,0,2026-05-05 04:45:00.005068+00:00
19090,33591,4770,0,2026-05-05 04:45:00.005068+00:00
19091,33593,4770,1,2026-05-05 04:45:00.005068+00:00
19092,33639,3798,1,2026-05-05 04:45:00.005068+00:00
19093,33645,10264,1,2026-05-05 04:45:00.005068+00:00
19094,33662,5265,0,2026-05-05 04:45:00.005068+00:00
19095,33663,4530,1,2026-05-05 04:45:00.005068+00:00
19096,33668,3051,0,2026-05-05 04:45:00.005068+00:00
19097,33673,5034,0,2026-05-05 04:45:00.005068+00:00
19098,33690,3051,1,2026-05-05 04:45:00.005068+00:00
19099,33691,3051,0,2026-05-05 04:45:00.005068+00:00
19100,33707,3587,0,2026-05-05 04:45:00.005068+00:00
19101,33708,3327,0,2026-05-05 04:45:00.005068+00:00
19102,33747,3581,0,2026-05-05 04:45:00.005068+00:00
19103,33798,5631,0,2026-05-05 04:45:00.005068+00:00
19104,33814,3177,1,2026-05-05 04:45:00.005068+00:00
19105,33855,3319,0,2026-05-05 04:45:00.005068+00:00
19106,33855,3526,0,2026-05-05 04:45:00.005068+00:00
19107,33858,4530,0,2026-05-05 04:45:00.005068+00:00
19108,33886,3646,0,2026-05-05 04:45:00.005068+00:00
19109,33893,5647,1,2026-05-05 04:45:00.005068+00:00
19110,33897,5647,0,2026-05-05 04:45:00.005068+00:00
19111,33900,5647,0,2026-05-05 04:45:00.005068+00:00
19112,33931,3051,1,2026-05-05 04:45:00.005068+00:00
19113,33939,5119,0,2026-05-05 04:45:00.005068+00:00
19114,33955,5119,0,2026-05-05 04:45:00.005068+00:00
19115,33965,4795,0,2026-05-05 04:45:00.005068+00:00
19116,33973,3292,0,2026-05-05 04:45:00.005068+00:00
19117,33984,5039,1,2026-05-05 04:45:00.005068+00:00
19118,33990,5350,0,2026-05-05 04:45:00.005068+00:00
19119,33990,3763,0,2026-05-05 04:45:00.005068+00:00
19120,34011,4530,0,2026-05-05 04:45:00.005068+00:00
19121,34013,5331,0,2026-05-05 04:45:00.005068+00:00
19122,34015,3160,0,2026-05-05 04:45:00.005068+00:00
19123,34016,3051,1,2026-05-05 04:45:00.005068+00:00
19124,34022,3383,0,2026-05-05 04:45:00.005068+00:00
19125,34061,8404,0,2026-05-05 04:45:00.005068+00:00
19126,34104,4530,0,2026-05-05 04:45:00.005068+00:00
19127,34120,4394,0,2026-05-05 04:45:00.005068+00:00
19128,34124,4394,0,2026-05-05 04:45:00.005068+00:00
19129,34125,5537,0,2026-05-05 04:45:00.005068+00:00
19130,34135,4394,0,2026-05-05 04:45:00.005068+00:00
19131,34143,3554,1,2026-05-05 04:45:00.005068+00:00
19132,34227,4394,1,2026-05-05 04:45:00.005068+00:00
19133,34235,5350,0,2026-05-05 04:45:00.005068+00:00
19134,34237,3051,1,2026-05-05 04:45:00.005068+00:00
19135,34253,3462,0,2026-05-05 04:45:00.005068+00:00
19136,34255,5350,0,2026-05-05 04:45:00.005068+00:00
19137,34289,3215,-1,2026-05-05 04:45:00.005068+00:00
19138,34368,3475,1,2026-05-05 04:45:00.005068+00:00
19139,34407,3291,0,2026-05-05 04:45:00.005068+00:00
19140,34441,3291,1,2026-05-05 04:45:00.005068+00:00
19141,34442,4423,0,2026-05-05 04:45:00.005068+00:00
19142,34451,3606,0,2026-05-05 04:45:00.005068+00:00
19143,34455,4530,0,2026-05-05 04:45:00.005068+00:00
19144,34457,5019,0,2026-05-05 04:45:00.005068+00:00
19145,34459,4079,1,2026-05-05 04:45:00.005068+00:00
19146,34460,5350,0,2026-05-05 04:45:00.005068+00:00
19147,34485,5350,-1,2026-05-05 04:45:00.005068+00:00
19148,34486,5350,0,2026-05-05 04:45:00.005068+00:00
19149,34498,10029,0,2026-05-05 04:45:00.005068+00:00
19150,34569,10264,0,2026-05-05 04:45:00.005068+00:00
19151,34570,4802,0,2026-05-05 04:45:00.005068+00:00
19152,34660,3750,1,2026-05-05 04:45:00.005068+00:00
19153,34664,4802,1,2026-05-05 04:45:00.005068+00:00
19154,34664,3750,1,2026-05-05 04:45:00.005068+00:00
19155,34669,3798,-1,2026-05-05 04:45:00.005068+00:00
19156,34672,3117,0,2026-05-05 04:45:00.005068+00:00
19157,34678,3327,0,2026-05-05 04:45:00.005068+00:00
19158,34679,4530,0,2026-05-05 04:45:00.005068+00:00
19159,34682,2988,-1,2026-05-05 04:45:00.005068+00:00
19160,34684,3798,0,2026-05-05 04:45:00.005068+00:00
19161,34692,4530,0,2026-05-05 04:45:00.005068+00:00
19162,34693,3327,0,2026-05-05 04:45:00.005068+00:00
19163,34710,3798,-1,2026-05-05 04:45:00.005068+00:00
19164,34713,5419,0,2026-05-05 04:45:00.005068+00:00
19165,34733,3798,0,2026-05-05 04:45:00.005068+00:00
19166,34751,3153,0,2026-05-05 04:45:00.005068+00:00
19167,34754,4529,0,2026-05-05 04:45:00.005068+00:00
19168,34761,5631,0,2026-05-05 04:45:00.005068+00:00
19169,34765,5350,1,2026-05-05 04:45:00.005068+00:00
19170,34773,3798,0,2026-05-05 04:45:00.005068+00:00
19171,34785,5631,1,2026-05-05 04:45:00.005068+00:00
19172,34786,3327,0,2026-05-05 04:45:00.005068+00:00
19173,34788,4013,0,2026-05-05 04:45:00.005068+00:00
19174,34796,3327,0,2026-05-05 04:45:00.005068+00:00
19175,34809,5350,0,2026-05-05 04:45:00.005068+00:00
19176,34813,2967,0,2026-05-05 04:45:00.005068+00:00
19177,34813,4148,0,2026-05-05 04:45:00.005068+00:00
19178,34813,3709,0,2026-05-05 04:45:00.005068+00:00
19179,34815,2967,0,2026-05-05 04:45:00.005068+00:00
19180,34839,13959,0,2026-05-05 04:45:00.005068+00:00
19181,34846,3798,1,2026-05-05 04:45:00.005068+00:00
19182,34853,5419,0,2026-05-05 04:45:00.005068+00:00
19183,34853,5488,0,2026-05-05 04:45:00.005068+00:00
19184,34856,3798,0,2026-05-05 04:45:00.005068+00:00
19185,34863,4675,1,2026-05-05 04:45:00.005068+00:00
19186,34866,3798,0,2026-05-05 04:45:00.005068+00:00
19187,34867,5281,0,2026-05-05 04:45:00.005068+00:00
19188,34867,4381,0,2026-05-05 04:45:00.005068+00:00
19189,34869,3798,0,2026-05-05 04:45:00.005068+00:00
19190,34873,3798,0,2026-05-05 04:45:00.005068+00:00
19191,34878,3798,0,2026-05-05 04:45:00.005068+00:00
19192,34880,4464,0,2026-05-05 04:45:00.005068+00:00
19193,34881,2967,0,2026-05-05 04:45:00.005068+00:00
19194,34884,3798,1,2026-05-05 04:45:00.005068+00:00
19195,34890,3798,0,2026-05-05 04:45:00.005068+00:00
19196,34912,3798,0,2026-05-05 04:45:00.005068+00:00
19197,34913,3798,0,2026-05-05 04:45:00.005068+00:00
19198,34914,3798,0,2026-05-05 04:45:00.005068+00:00
19199,34986,5532,0,2026-05-05 04:45:00.005068+00:00
19200,35033,12107,0,2026-05-05 04:45:00.005068+00:00
19201,35082,11719,0,2026-05-05 04:45:00.005068+00:00
19202,35143,5401,0,2026-05-05 04:45:00.005068+00:00
19203,35146,4530,0,2026-05-05 04:45:00.005068+00:00
19204,35152,3462,0,2026-05-05 04:45:00.005068+00:00
19205,35163,3798,0,2026-05-05 04:45:00.005068+00:00
19206,35195,4795,0,2026-05-05 04:45:00.005068+00:00
19207,35196,3051,1,2026-05-05 04:45:00.005068+00:00
19208,35200,4530,0,2026-05-05 04:45:00.005068+00:00
19209,35297,13959,0,2026-05-05 04:45:00.005068+00:00
19210,35339,4923,0,2026-05-05 04:45:00.005068+00:00
19211,35343,3380,0,2026-05-05 04:45:00.005068+00:00
19212,35357,3567,-1,2026-05-05 04:45:00.005068+00:00
19213,35378,4897,1,2026-05-05 04:45:00.005068+00:00
19214,35379,9401,0,2026-05-05 04:45:00.005068+00:00
19215,35388,3695,1,2026-05-05 04:45:00.005068+00:00
19216,35406,3380,0,2026-05-05 04:45:00.005068+00:00
19217,35417,5272,0,2026-05-05 04:45:00.005068+00:00
19218,35428,4105,0,2026-05-05 04:45:00.005068+00:00
19219,35443,3750,1,2026-05-05 04:45:00.005068+00:00
19220,35459,3985,0,2026-05-05 04:45:00.005068+00:00
19221,35474,3600,0,2026-05-05 04:45:00.005068+00:00
19222,35475,8743,0,2026-05-05 04:45:00.005068+00:00
19223,35484,3160,1,2026-05-05 04:45:00.005068+00:00
19224,35494,2956,1,2026-05-05 04:45:00.005068+00:00
19225,35503,3733,0,2026-05-05 04:45:00.005068+00:00
19226,35507,9401,0,2026-05-05 04:45:00.005068+00:00
19227,35516,3214,0,2026-05-05 04:45:00.005068+00:00
19228,35518,3327,0,2026-05-05 04:45:00.005068+00:00
19229,35525,10264,1,2026-05-05 04:45:00.005068+00:00
19230,35536,3327,-1,2026-05-05 04:45:00.005068+00:00
19231,35539,3116,1,2026-05-05 04:45:00.005068+00:00
19232,35544,4394,1,2026-05-05 04:45:00.005068+00:00
19233,35560,11719,0,2026-05-05 04:45:00.005068+00:00
19234,35561,3327,1,2026-05-05 04:45:00.005068+00:00
19235,35562,4530,1,2026-05-05 04:45:00.005068+00:00
19236,35570,3327,1,2026-05-05 04:45:00.005068+00:00
19237,35590,11229,0,2026-05-05 04:45:00.005068+00:00
19238,35590,4438,0,2026-05-05 04:45:00.005068+00:00
19239,35605,4013,1,2026-05-05 04:45:00.005068+00:00
19240,35619,4394,0,2026-05-05 04:45:00.005068+00:00
19241,35628,5601,1,2026-05-05 04:45:00.005068+00:00
19242,35692,3662,0,2026-05-05 04:45:00.005068+00:00
19243,35698,4530,1,2026-05-05 04:45:00.005068+00:00
19244,35753,3160,1,2026-05-05 04:45:00.005068+00:00
19245,35773,3051,0,2026-05-05 04:45:00.005068+00:00
19246,35940,4516,0,2026-05-05 04:45:00.005068+00:00
19247,35966,3126,0,2026-05-05 04:45:00.005068+00:00
19248,36006,5302,0,2026-05-05 04:45:00.005068+00:00
19249,36018,3425,0,2026-05-05 04:45:00.005068+00:00
19250,36046,3051,0,2026-05-05 04:45:00.005068+00:00
19251,36078,3554,0,2026-05-05 04:45:00.005068+00:00
19252,36117,3758,0,2026-05-05 04:45:00.005068+00:00
19253,36179,5634,0,2026-05-05 04:45:00.005068+00:00
19254,36180,3126,0,2026-05-05 04:45:00.005068+00:00
19255,36209,3213,0,2026-05-05 04:45:00.005068+00:00
19256,36236,3554,1,2026-05-05 04:45:00.005068+00:00
19257,36236,4516,1,2026-05-05 04:45:00.005068+00:00
19258,36267,4677,0,2026-05-05 04:45:00.005068+00:00
19259,36282,2988,0,2026-05-05 04:45:00.005068+00:00
19260,36285,4805,0,2026-05-05 04:45:00.005068+00:00
19261,36290,3764,0,2026-05-05 04:45:00.005068+00:00
19262,36291,3051,0,2026-05-05 04:45:00.005068+00:00
19263,36314,3758,0,2026-05-05 04:45:00.005068+00:00
19264,36321,5466,1,2026-05-05 04:45:00.005068+00:00
19265,36333,5601,0,2026-05-05 04:45:00.005068+00:00
19266,36350,4013,0,2026-05-05 04:45:00.005068+00:00
19267,36405,4044,0,2026-05-05 04:45:00.005068+00:00
19268,36432,5284,0,2026-05-05 04:45:00.005068+00:00
19269,36438,3327,1,2026-05-05 04:45:00.005068+00:00
19270,36469,4516,0,2026-05-05 04:45:00.005068+00:00
19271,36495,3126,0,2026-05-05 04:45:00.005068+00:00
19272,36534,5302,0,2026-05-05 04:45:00.005068+00:00
19273,36546,3425,0,2026-05-05 04:45:00.005068+00:00
19274,36574,3051,0,2026-05-05 04:45:00.005068+00:00
19275,36607,3554,0,2026-05-05 04:45:00.005068+00:00
19276,36650,3126,0,2026-05-05 04:45:00.005068+00:00
19277,36666,5601,0,2026-05-05 04:45:00.005068+00:00
19278,36683,5626,0,2026-05-05 04:45:00.005068+00:00
19279,36687,3019,0,2026-05-05 04:45:00.005068+00:00
19280,36690,5624,0,2026-05-05 04:45:00.005068+00:00
19281,36705,4394,0,2026-05-05 04:45:00.005068+00:00
19282,36771,3126,1,2026-05-05 04:45:00.005068+00:00
19283,36773,3758,1,2026-05-05 04:45:00.005068+00:00
19284,36793,3554,1,2026-05-05 04:45:00.005068+00:00
19285,36795,4116,0,2026-05-05 04:45:00.005068+00:00
19286,36796,4044,1,2026-05-05 04:45:00.005068+00:00
19287,36818,5612,0,2026-05-05 04:45:00.005068+00:00
19288,36834,3758,-1,2026-05-05 04:45:00.005068+00:00
19289,36874,3870,0,2026-05-05 04:45:00.005068+00:00
19290,36877,2962,0,2026-05-05 04:45:00.005068+00:00
19291,36892,3758,0,2026-05-05 04:45:00.005068+00:00
19292,36904,3051,0,2026-05-05 04:45:00.005068+00:00
19293,36915,4225,0,2026-05-05 04:45:00.005068+00:00
19294,36924,3126,0,2026-05-05 04:45:00.005068+00:00
19295,36953,3772,1,2026-05-05 04:45:00.005068+00:00
19296,36968,3758,1,2026-05-05 04:45:00.005068+00:00
19297,36973,3251,0,2026-05-05 04:45:00.005068+00:00
19298,36980,3126,0,2026-05-05 04:45:00.005068+00:00
19299,36995,5619,0,2026-05-05 04:45:00.005068+00:00
19300,37033,4679,0,2026-05-05 04:45:00.005068+00:00
19301,37117,2956,0,2026-05-05 04:45:00.005068+00:00
19302,37128,3963,0,2026-05-05 04:45:00.005068+00:00
19303,37145,4120,0,2026-05-05 04:45:00.005068+00:00
19304,37150,3416,0,2026-05-05 04:45:00.005068+00:00
19305,37202,5265,0,2026-05-05 04:45:00.005068+00:00
19306,37210,5612,0,2026-05-05 04:45:00.005068+00:00
19307,37221,5615,0,2026-05-05 04:45:00.005068+00:00
19308,37234,4394,0,2026-05-05 04:45:00.005068+00:00
19309,37253,5634,0,2026-05-05 04:45:00.005068+00:00
19310,37255,3581,0,2026-05-05 04:45:00.005068+00:00
19311,37267,5265,0,2026-05-05 04:45:00.005068+00:00
19312,37268,5612,0,2026-05-05 04:45:00.005068+00:00
19313,37270,5612,0,2026-05-05 04:45:00.005068+00:00
19314,37271,5350,0,2026-05-05 04:45:00.005068+00:00
19315,37277,3438,0,2026-05-05 04:45:00.005068+00:00
19316,37279,4530,0,2026-05-05 04:45:00.005068+00:00
19317,37285,3051,0,2026-05-05 04:45:00.005068+00:00
19318,37287,3051,0,2026-05-05 04:45:00.005068+00:00
19319,37292,13959,0,2026-05-05 04:45:00.005068+00:00
19320,37302,5265,0,2026-05-05 04:45:00.005068+00:00
19321,37320,5291,0,2026-05-05 04:45:00.005068+00:00
19322,37321,4770,0,2026-05-05 04:45:00.005068+00:00
19323,37323,4770,1,2026-05-05 04:45:00.005068+00:00
19324,37369,3798,1,2026-05-05 04:45:00.005068+00:00
19325,37375,10264,1,2026-05-05 04:45:00.005068+00:00
19326,37392,5265,0,2026-05-05 04:45:00.005068+00:00
19327,37393,4530,1,2026-05-05 04:45:00.005068+00:00
19328,37398,3051,0,2026-05-05 04:45:00.005068+00:00
19329,37403,5034,0,2026-05-05 04:45:00.005068+00:00
19330,37420,3051,1,2026-05-05 04:45:00.005068+00:00
19331,37436,3587,0,2026-05-05 04:45:00.005068+00:00
19332,37437,3327,0,2026-05-05 04:45:00.005068+00:00
19333,37476,3581,0,2026-05-05 04:45:00.005068+00:00
19334,37527,5631,0,2026-05-05 04:45:00.005068+00:00
19335,37543,3177,1,2026-05-05 04:45:00.005068+00:00
19336,37584,3319,0,2026-05-05 04:45:00.005068+00:00
19337,37584,3526,0,2026-05-05 04:45:00.005068+00:00
19338,37587,4530,0,2026-05-05 04:45:00.005068+00:00
19339,37592,13722,0,2026-05-05 04:45:00.005068+00:00
19340,37598,3556,0,2026-05-05 04:45:00.005068+00:00
19341,37598,8494,0,2026-05-05 04:45:00.005068+00:00
19342,37599,4394,-1,2026-05-05 04:45:00.005068+00:00
19343,37607,9401,0,2026-05-05 04:45:00.005068+00:00
19344,37678,10736,0,2026-05-05 04:45:00.005068+00:00
19345,37680,3646,0,2026-05-05 04:45:00.005068+00:00
19346,37725,4423,0,2026-05-05 04:45:00.005068+00:00
19347,37728,5601,1,2026-05-05 04:45:00.005068+00:00
19348,37766,8491,0,2026-05-05 04:45:00.005068+00:00
19349,37766,10913,0,2026-05-05 04:45:00.005068+00:00
19350,37795,5634,-1,2026-05-05 04:45:00.005068+00:00
19351,37805,3214,0,2026-05-05 04:45:00.005068+00:00
19352,37818,3697,0,2026-05-05 04:45:00.005068+00:00
19353,37818,10529,0,2026-05-05 04:45:00.005068+00:00
19354,37819,5628,0,2026-05-05 04:45:00.005068+00:00
19355,37827,4530,0,2026-05-05 04:45:00.005068+00:00
19356,37840,3405,0,2026-05-05 04:45:00.005068+00:00
19357,37857,11949,0,2026-05-05 04:45:00.005068+00:00
19358,37870,4394,0,2026-05-05 04:45:00.005068+00:00
19359,37873,8492,0,2026-05-05 04:45:00.005068+00:00
19360,37878,5628,0,2026-05-05 04:45:00.005068+00:00
19361,37889,11668,0,2026-05-05 04:45:00.005068+00:00
19362,37898,9401,0,2026-05-05 04:45:00.005068+00:00
19363,37909,10027,0,2026-05-05 04:45:00.005068+00:00
19364,37912,11719,0,2026-05-05 04:45:00.005068+00:00
19365,37924,3595,0,2026-05-05 04:45:00.005068+00:00
19366,37937,15798,0,2026-05-05 04:45:00.005068+00:00
19367,37951,9401,0,2026-05-05 04:45:00.005068+00:00
19368,37969,11274,1,2026-05-05 04:45:00.005068+00:00
19369,37969,11419,1,2026-05-05 04:45:00.005068+00:00
19370,37979,11719,0,2026-05-05 04:45:00.005068+00:00
19371,37983,3540,-1,2026-05-05 04:45:00.005068+00:00
19372,38004,4394,0,2026-05-05 04:45:00.005068+00:00
19373,38010,3331,0,2026-05-05 04:45:00.005068+00:00
19374,38015,12060,0,2026-05-05 04:45:00.005068+00:00
19375,38023,3734,0,2026-05-05 04:45:00.005068+00:00
19376,38074,4394,-1,2026-05-05 04:45:00.005068+00:00
19377,38093,3784,0,2026-05-05 04:45:00.005068+00:00
19378,38101,10736,0,2026-05-05 04:45:00.005068+00:00
19379,38118,8431,-1,2026-05-05 04:45:00.005068+00:00
19380,38121,9401,0,2026-05-05 04:45:00.005068+00:00
19381,38128,8649,0,2026-05-05 04:45:00.005068+00:00
19382,38142,10736,1,2026-05-05 04:45:00.005068+00:00
19383,38145,4731,0,2026-05-05 04:45:00.005068+00:00
19384,38151,3331,0,2026-05-05 04:45:00.005068+00:00
19385,38151,3734,0,2026-05-05 04:45:00.005068+00:00
19386,38153,3772,0,2026-05-05 04:45:00.005068+00:00
19387,38168,11419,-1,2026-05-05 04:45:00.005068+00:00
19388,38175,3153,0,2026-05-05 04:45:00.005068+00:00
19389,38191,5631,-1,2026-05-05 04:45:00.005068+00:00
19390,38198,2932,0,2026-05-05 04:45:00.005068+00:00
19391,38207,9401,0,2026-05-05 04:45:00.005068+00:00
19392,38222,8491,0,2026-05-05 04:45:00.005068+00:00
19393,38237,2932,0,2026-05-05 04:45:00.005068+00:00
19394,38244,2950,0,2026-05-05 04:45:00.005068+00:00
19395,38247,4759,0,2026-05-05 04:45:00.005068+00:00
19396,38259,9401,0,2026-05-05 04:45:00.005068+00:00
19397,38265,15798,0,2026-05-05 04:45:00.005068+00:00
19398,38291,10001,-1,2026-05-05 04:45:00.005068+00:00
19399,38303,3750,0,2026-05-05 04:45:00.005068+00:00
19400,38317,11003,0,2026-05-05 04:45:00.005068+00:00
19401,38317,10001,0,2026-05-05 04:45:00.005068+00:00
19402,38317,10736,0,2026-05-05 04:45:00.005068+00:00
19403,38329,3325,0,2026-05-05 04:45:00.005068+00:00
19404,38330,3283,0,2026-05-05 04:45:00.005068+00:00
19405,38339,10736,1,2026-05-05 04:45:00.005068+00:00
19406,38356,10029,0,2026-05-05 04:45:00.005068+00:00
19407,38371,13959,1,2026-05-05 04:45:00.005068+00:00
19408,38372,10736,0,2026-05-05 04:45:00.005068+00:00
19409,38377,5039,0,2026-05-05 04:45:00.005068+00:00
19410,38406,10736,-1,2026-05-05 04:45:00.005068+00:00
19411,38407,4975,1,2026-05-05 04:45:00.005068+00:00
19412,38409,9401,0,2026-05-05 04:45:00.005068+00:00
19413,38417,5204,0,2026-05-05 04:45:00.005068+00:00
19414,38568,4394,0,2026-05-05 04:45:00.005068+00:00
19415,38568,4401,0,2026-05-05 04:45:00.005068+00:00
19416,38609,9401,0,2026-05-05 04:45:00.005068+00:00
19417,38609,11026,0,2026-05-05 04:45:00.005068+00:00
19418,38620,10736,0,2026-05-05 04:45:00.005068+00:00
19419,38632,8939,0,2026-05-05 04:45:00.005068+00:00
19420,38640,4394,0,2026-05-05 04:45:00.005068+00:00
19421,38640,4401,0,2026-05-05 04:45:00.005068+00:00
19422,38642,5631,1,2026-05-05 04:45:00.005068+00:00
19423,38646,10736,0,2026-05-05 04:45:00.005068+00:00
19424,38653,4394,0,2026-05-05 04:45:00.005068+00:00
19425,38653,4401,0,2026-05-05 04:45:00.005068+00:00
19426,38675,10736,0,2026-05-05 04:45:00.005068+00:00
19427,38675,12805,0,2026-05-05 04:45:00.005068+00:00
19428,38681,8743,0,2026-05-05 04:45:00.005068+00:00
19429,38701,8491,0,2026-05-05 04:45:00.005068+00:00
19430,38729,15798,0,2026-05-05 04:45:00.005068+00:00
19431,38729,11457,0,2026-05-05 04:45:00.005068+00:00
19432,38734,5631,-1,2026-05-05 04:45:00.005068+00:00
19433,38759,8765,0,2026-05-05 04:45:00.005068+00:00
19434,38773,4729,0,2026-05-05 04:45:00.005068+00:00
19435,38787,3572,0,2026-05-05 04:45:00.005068+00:00
19436,38819,3547,0,2026-05-05 04:45:00.005068+00:00
19437,38836,5552,0,2026-05-05 04:45:00.005068+00:00
19438,38839,13005,0,2026-05-05 04:45:00.005068+00:00
19439,38856,12535,0,2026-05-05 04:45:00.005068+00:00
19440,38936,8939,0,2026-05-05 04:45:00.005068+00:00
19441,38952,12535,1,2026-05-05 04:45:00.005068+00:00
19442,38958,5598,0,2026-05-05 04:45:00.005068+00:00
19443,38979,10736,1,2026-05-05 04:45:00.005068+00:00
19444,38985,5628,0,2026-05-05 04:45:00.005068+00:00
19445,39076,5624,0,2026-05-05 04:45:00.005068+00:00
19446,39093,8494,0,2026-05-05 04:45:00.005068+00:00
19447,39097,5601,0,2026-05-05 04:45:00.005068+00:00
19448,39109,5601,0,2026-05-05 04:45:00.005068+00:00
19449,39111,3404,0,2026-05-05 04:45:00.005068+00:00
19450,39166,3734,0,2026-05-05 04:45:00.005068+00:00
19451,39212,3758,0,2026-05-05 04:45:00.005068+00:00
19452,39274,5634,0,2026-05-05 04:45:00.005068+00:00
19453,39304,3213,0,2026-05-05 04:45:00.005068+00:00
